id,category
1137,Crimes Against Property
1138,Crimes Against Property
1139,Crimes Against the Person
1140,Crimes Against the Person
1141,Crimes Against Property
1142,Crimes Against Property
1143,Crimes Against the Person
1144,Crimes Against the Person
1145,Crimes Against Property
1146,Crimes Against Property
1147,Crimes Against the Person
1148,Crimes Against the Person
1149,Crimes Against Property
1150,Crimes Against Property
1151,Crimes Against the Person
1152,Crimes Against the Person
1153,Crimes Against Property
1154,Crimes Against Property
1155,Crimes Against the Person
1156,Crimes Against the Person
1157,Crimes Against Property
1158,Crimes Against Property
1159,Crimes Against the Person
1160,Criminal Code Traffic
1161,Crimes Against Property
1162,Crimes Against Property
1163,Crimes Against the Person
1164,Criminal Code Traffic
1165,Crimes Against Property
1166,Crimes Against Property
1167,Crimes Against the Person
1168,Criminal Code Traffic
1169,Crimes Against Property
1170,Crimes Against Property
1171,Crimes Against the Person
1172,Criminal Code Traffic
1173,Crimes Against Property
1174,Crimes Against the Person
1175,Crimes Against the Person
1176,Crimes Against Property
1177,Criminal Code Traffic
1178,Crimes Against Property
1179,Crimes Against the Person
1180,Criminal Code Traffic
1181,Crimes Against Property
1182,Crimes Against the Person
1183,Crimes Against the Person
1184,Criminal Code Traffic
1185,Crimes Against Property
1186,Crimes Against the Person
1187,Crimes Against the Person
1188,Criminal Code Traffic
1189,Crimes Against Property
1190,Crimes Against the Person
1191,Crimes Against the Person
1192,Criminal Code Traffic
1193,Crimes Against Property
1194,Crimes Against the Person
1195,Crimes Against the Person
1196,Criminal Code Traffic
1197,Crimes Against Property
1198,Crimes Against the Person
1199,Crimes Against the Person
1200,Crimes Against Property
1201,Crimes Against the Person
1202,Other Criminal Code Violations
1203,Crimes Against the Person
1204,Crimes Against the Person
1205,Crimes Against the Person
1206,Other Criminal Code Violations
1207,Crimes Against Property
1208,Crimes Against the Person
1209,Other Criminal Code Violations
1210,Crimes Against the Person
1211,Crimes Against the Person
1212,Crimes Against Property
1213,Other Criminal Code Violations
1214,Crimes Against the Person
1215,Crimes Against the Person
1216,Other Criminal Code Violations
1217,Crimes Against Property
1218,Crimes Against Property
1219,Other Criminal Code Violations
1220,Crimes Against the Person
1221,Crimes Against the Person
1222,Crimes Against Property
1223,Other Federal Statute Violations
1224,Crimes Against Property
1225,Crimes Against Property
1226,Crimes Against Property
1227,Crimes Against Property
1228,Crimes Against Property
1229,Crimes Against Property
1230,Crimes Against Property
1231,Crimes Against Property
1232,Crimes Against Property
1233,Crimes Against Property
1234,Crimes Against Property
1235,Crimes Against Property
1236,Crimes Against Property
1237,Crimes Against Property
1238,Crimes Against Property
1239,Crimes Against Property
1240,Crimes Against Property
1241,Crimes Against Property
1242,Crimes Against Property
1243,Crimes Against Property
1244,Crimes Against Property
1245,Crimes Against Property
1246,Crimes Against Property
1247,Crimes Against Property
1248,Crimes Against Property
1249,Crimes Against Property
1250,Crimes Against Property
1251,Crimes Against Property
1252,Crimes Against Property
1253,Crimes Against Property
1254,Crimes Against Property
1255,Crimes Against Property
1256,Crimes Against Property
1257,Crimes Against Property
1258,Crimes Against Property
1259,Crimes Against Property
1260,Crimes Against Property
1261,Crimes Against Property
1262,Crimes Against Property
1263,Crimes Against Property
1264,Crimes Against Property
1265,Crimes Against Property
1266,Crimes Against Property
1267,Crimes Against Property
1268,Other Criminal Code Violations
1269,Crimes Against Property
1270,Crimes Against Property
1271,Crimes Against Property
1272,Crimes Against the Person
1273,Crimes Against the Person
1274,Other Criminal Code Violations
1275,Other Criminal Code Violations
1276,Other Federal Statute Violations
1277,Crimes Against Property
1278,Other Criminal Code Violations
1279,Crimes Against the Person
1280,Other Federal Statute Violations
1281,Other Criminal Code Violations
1282,Crimes Against the Person
1283,Other Criminal Code Violations
1284,Crimes Against Property
1285,Crimes Against the Person
1286,Crimes Against Property
1287,Other Criminal Code Violations
1288,Crimes Against the Person
1289,Other Criminal Code Violations
1290,Crimes Against Property
1291,Other Federal Statute Violations
1292,Crimes Against the Person
1293,Crimes Against Property
1294,Other Criminal Code Violations
1295,Crimes Against the Person
1296,Other Criminal Code Violations
1297,Crimes Against Property
1298,Other Federal Statute Violations
1299,Crimes Against the Person
1300,Crimes Against Property
1301,Other Federal Statute Violations
1302,Crimes Against the Person
1303,Other Criminal Code Violations
1304,Crimes Against Property
1305,Controlled Drugs and Substances Act
1306,Crimes Against the Person
1307,Crimes Against Property
1308,Other Federal Statute Violations
1309,Crimes Against the Person
1310,Other Criminal Code Violations
1311,Crimes Against Property
1312,Controlled Drugs and Substances Act
1313,Crimes Against Property
1314,Other Federal Statute Violations
1315,Criminal Code Traffic
1316,Other Federal Statute Violations
1317,Crimes Against the Person
1318,Crimes Against Property
1319,Controlled Drugs and Substances Act
1320,Crimes Against the Person
1321,Crimes Against Property
1322,Other Federal Statute Violations
1323,Criminal Code Traffic
1324,Other Federal Statute Violations
1325,Controlled Drugs and Substances Act
1326,Crimes Against Property
1327,Crimes Against the Person
1328,Crimes Against Property
1329,Other Federal Statute Violations
1330,Criminal Code Traffic
1331,Other Federal Statute Violations
1332,Controlled Drugs and Substances Act
1333,Crimes Against Property
1334,Crimes Against the Person
1335,Crimes Against Property
1336,Other Federal Statute Violations
1337,Criminal Code Traffic
1338,Other Federal Statute Violations
1339,Controlled Drugs and Substances Act
1340,Crimes Against Property
1341,Crimes Against the Person
1342,Crimes Against Property
1343,Other Federal Statute Violations
1344,Criminal Code Traffic
1345,Other Federal Statute Violations
1346,Controlled Drugs and Substances Act
1347,Crimes Against Property
1348,Crimes Against the Person
1349,Crimes Against Property
1350,Other Federal Statute Violations
1351,Criminal Code Traffic
1352,Other Federal Statute Violations
1353,Controlled Drugs and Substances Act
1354,Crimes Against Property
1355,Crimes Against the Person
1356,Crimes Against Property
1357,Other Federal Statute Violations
1358,Criminal Code Traffic
1359,Other Federal Statute Violations
1360,Controlled Drugs and Substances Act
1361,Crimes Against Property
1362,Crimes Against Property
1363,Crimes Against Property
1364,Crimes Against Property
1365,Crimes Against Property
1366,Crimes Against Property
1367,Crimes Against Property
1368,Crimes Against Property
1369,Crimes Against Property
1370,Crimes Against Property
1371,Crimes Against Property
1372,Crimes Against Property
1373,Crimes Against Property
1374,Crimes Against Property
1375,Crimes Against Property
1376,Crimes Against Property
1377,Crimes Against Property
1378,Crimes Against Property
1379,Crimes Against Property
1380,Crimes Against Property
1381,Crimes Against Property
1382,Crimes Against Property
1383,Crimes Against Property
1384,Crimes Against Property
1385,Crimes Against Property
1386,Crimes Against Property
1387,Crimes Against Property
1388,Crimes Against Property
1389,Crimes Against Property
1390,Crimes Against Property
1391,Crimes Against Property
1392,Crimes Against Property
1393,Crimes Against Property
1394,Crimes Against Property
1395,Crimes Against Property
1396,Crimes Against Property
1397,Crimes Against the Person
1398,Criminal Code Traffic
1399,Controlled Drugs and Substances Act
1400,Other Federal Statute Violations
1401,Crimes Against the Person
1402,Controlled Drugs and Substances Act
1403,Criminal Code Traffic
1404,Controlled Drugs and Substances Act
1405,Crimes Against the Person
1406,Crimes Against Property
1407,Controlled Drugs and Substances Act
1408,Criminal Code Traffic
1409,Crimes Against Property
1410,Controlled Drugs and Substances Act
1411,Controlled Drugs and Substances Act
1412,Crimes Against the Person
1413,Other Criminal Code Violations
1414,Crimes Against Property
1415,Crimes Against Property
1416,Controlled Drugs and Substances Act
1417,Controlled Drugs and Substances Act
1418,Crimes Against the Person
1419,Other Criminal Code Violations
1420,Crimes Against Property
1421,Crimes Against Property
1422,Controlled Drugs and Substances Act
1423,Controlled Drugs and Substances Act
1424,Crimes Against the Person
1425,Other Criminal Code Violations
1426,Crimes Against Property
1427,Crimes Against Property
1428,Controlled Drugs and Substances Act
1429,Controlled Drugs and Substances Act
1430,Crimes Against the Person
1431,Other Criminal Code Violations
1432,Crimes Against the Person
1433,Crimes Against Property
1434,Controlled Drugs and Substances Act
1435,Controlled Drugs and Substances Act
1436,Crimes Against the Person
1437,Other Criminal Code Violations
1438,Crimes Against the Person
1439,Crimes Against Property
1440,Controlled Drugs and Substances Act
1441,Controlled Drugs and Substances Act
1442,Crimes Against the Person
1443,Other Criminal Code Violations
1444,Crimes Against the Person
1445,Crimes Against Property
1446,Controlled Drugs and Substances Act
1447,Controlled Drugs and Substances Act
1448,Crimes Against the Person
1449,Crimes Against the Person
1450,Other Criminal Code Violations
1451,Crimes Against Property
1452,Controlled Drugs and Substances Act
1453,Controlled Drugs and Substances Act
1454,Crimes Against the Person
1455,Controlled Drugs and Substances Act
1456,Controlled Drugs and Substances Act
1457,Crimes Against the Person
1458,Other Criminal Code Violations
1459,Crimes Against the Person
1460,Crimes Against Property
1461,Crimes Against Property
1462,Controlled Drugs and Substances Act
1463,Crimes Against the Person
1464,Other Criminal Code Violations
1465,Crimes Against the Person
1466,Crimes Against Property
1467,Crimes Against Property
1468,Controlled Drugs and Substances Act
1469,Crimes Against the Person
1470,Other Criminal Code Violations
1471,Crimes Against the Person
1472,Crimes Against Property
1473,Crimes Against Property
